Ordem Pedido;Loja;Tempo de Entrega;Devolução
12181;Físico;;Não
12183;Físico;;Não
12184;Físico;;Não
12185;Físico;;Não
12187;Físico;;Não
12188;Físico;;Sim
12190;Físico;;Não
12193;Físico;;Não
12194;Físico;;Não
12195;Tesco;16;Não
12196;Físico;;Não
12197;Físico;;Não
12198;Físico;;Não
12201;Físico;;Não
12204;Físico;;Não
12206;Físico;;Não
12209;Físico;;Não
12210;Físico;;Não
12211;Físico;;Não
12213;Físico;;Não
12214;Físico;;Não
12215;E.Leclerc;11;Não
12217;Físico;;Não
12218;Físico;;Sim
12221;Físico;;Não
12222;Físico;;Não
12223;Físico;;Sim
12224;Físico;;Não
12225;Físico;;Não
12226;Físico;;Não
12228;Físico;;Não
12229;Físico;;Não
12230;Físico;;Não
12231;Físico;;Não
12234;Físico;;Não
12236;Físico;;Não
12237;Carrefour;13;Não
12238;Físico;;Não
12240;Físico;;Não
12241;Físico;;Não
12242;Amazon;16;Não
12243;Físico;;Não
12244;Físico;;Não
12245;Físico;;Não
12247;Físico;;Não
12248;Target;19;Não
12254;Target;12;Sim
12255;Aldi;9;Não
12256;Físico;;Não
12257;Físico;;Não
12258;Físico;;Não
12259;Físico;;Não
12260;E.Leclerc;16;Não
12261;Físico;;Não
12263;Físico;;Não
12265;Físico;;Não
12266;Rakuten;7;Não
12268;Físico;;Não
12269;Físico;;Não
12270;Físico;;Não
12272;Flipkart;18;Não
12274;Etsy;3;Não
12275;Físico;;Não
12277;Físico;;Sim
12278;Físico;;Não
12279;Físico;;Não
12283;Físico;;Sim
12284;HomeDepot;27;Não
12285;Físico;;Não
12286;Físico;;Não
12288;Físico;;Não
12289;Físico;;Não
12292;Físico;;Não
12294;Físico;;Não
12295;eBay;15;Não
12296;Físico;;Não
12297;Físico;;Não
12298;E.Leclerc;11;Não
12299;Físico;;Não
12302;Físico;;Sim
12305;Físico;;Não
12306;Físico;;Não
12308;Físico;;Não
12309;SnapDeal;8;Não
12310;Físico;;Não
12311;Físico;;Não
12312;Físico;;Não
12313;Físico;;Não
12315;Físico;;Sim
12316;SnapDeal;10;Não
12317;Físico;;Não
12318;Físico;;Não
12319;HomeDepot;21;Não
12320;Físico;;Sim
12323;Físico;;Não
12324;Físico;;Não
12325;Físico;;Não
12327;Físico;;Não
12328;Craiglist;4;Não
12329;Físico;;Não
12330;Físico;;Não
12331;Físico;;Não
12332;Físico;;Não
12333;Físico;;Não
12334;eBay;11;Não
12335;Físico;;Não
12336;Físico;;Não
12337;Físico;;Não
12338;Físico;;Não
12339;Físico;;Não
12342;Físico;;Não
12344;Les Mousquetaires;10;Não
12347;Físico;;Não
12350;Físico;;Não
12357;Físico;;Não
12358;Físico;;Não
12359;Físico;;Não
12360;Físico;;Não
12362;Flipkart;14;Não
12363;Físico;;Não
12364;eshop europa;12;Não
12365;Físico;;Não
12366;Físico;;Não
12369;Físico;;Não
12370;Físico;;Não
12371;Físico;;Não
12372;Físico;;Não
12373;Físico;;Sim
12374;Físico;;Não
12376;Físico;;Não
12377;Físico;;Não
12378;Físico;;Não
12379;Físico;;Sim
12381;Físico;;Não
12382;Físico;;Não
12383;Físico;;Não
12386;eshop europa;13;Sim
12387;Físico;;Não
12388;Físico;;Não
12389;Físico;;Não
12390;Físico;;Não
12391;Físico;;Não
12392;Físico;;Não
12393;Lazada;21;Não
12394;Físico;;Não
12395;Físico;;Não
12397;Físico;;Não
12398;Físico;;Não
12400;Lowe's;9;Não
12401;TaooMall;8;Não
12402;Lazada;14;Não
12405;Físico;;Não
12406;Físico;;Não
12407;eshop europa;13;Não
12408;Walmart;16;Não
12410;Amazon;9;Não
12412;Físico;;Não
12414;Físico;;Não
12415;Les Mousquetaires;17;Não
12417;Físico;;Não
12418;Físico;;Sim
12419;Físico;;Não
12420;SnapDeal;11;Não
12424;Físico;;Não
12425;Físico;;Não
12429;Físico;;Não
12431;Físico;;Não
12432;Físico;;Não
12433;Físico;;Não
12434;Físico;;Não
12435;Físico;;Não
12439;Físico;;Não
12440;Físico;;Não
12441;Físico;;Não
12442;Físico;;Não
12443;Físico;;Não
12445;Físico;;Não
12447;Físico;;Não
12448;Les Mousquetaires;11;Não
12449;Físico;;Não
12450;Físico;;Não
12451;Físico;;Sim
12452;Físico;;Sim
12453;Físico;;Sim
12454;Físico;;Não
12456;Físico;;Não
12457;Físico;;Não
12458;Físico;;Sim
12459;E.Leclerc;9;Não
12461;Físico;;Não
12462;Físico;;Não
12463;Wish;12;Não
12465;Físico;;Não
12467;Físico;;Não
12468;Físico;;Sim
12469;Físico;;Não
12470;Físico;;Não
12472;Físico;;Não
12473;Físico;;Não
12476;Físico;;Não
12479;Físico;;Não
12480;Físico;;Não
12482;Físico;;Não
12484;Físico;;Não
12485;Físico;;Não
12487;Físico;;Não
12488;Físico;;Não
12489;Físico;;Não
12490;Físico;;Não
12491;Físico;;Não
12493;Físico;;Não
12495;Físico;;Não
12496;Físico;;Não
12497;Físico;;Não
12498;Físico;;Não
12499;Físico;;Sim
12500;Físico;;Sim
12503;Físico;;Não
12504;Físico;;Não
12506;Físico;;Não
12508;Schwarz;3;Não
12510;Físico;;Não
12514;Físico;;Não
12515;Físico;;Não
12517;Físico;;Não
12518;Físico;;Não
12519;Físico;;Sim
12521;Físico;;Sim
12524;Físico;;Não
12526;Físico;;Não
12527;Físico;;Não
12528;Físico;;Não
12529;Físico;;Não
12530;E.Leclerc;13;Sim
12531;Físico;;Não
12532;Físico;;Não
12533;Físico;;Não
12534;Físico;;Sim
12535;Físico;;Não
12536;Físico;;Não
12537;Físico;;Não
12538;Físico;;Não
12540;Físico;;Não
12541;Físico;;Não
12542;Físico;;Não
12543;Físico;;Não
12545;Wish;8;Não
12546;Físico;;Não
12547;Físico;;Não
12548;Físico;;Não
12549;Físico;;Não
12551;Lazada;5;Não
12552;Físico;;Não
12553;Físico;;Não
12554;Físico;;Não
12557;Físico;;Não
12558;Físico;;Não
12559;Físico;;Não
12560;Físico;;Não
12564;Físico;;Não
12566;Físico;;Sim
12567;Físico;;Não
12568;Físico;;Não
12570;Físico;;Não
12571;Físico;;Não
12572;Físico;;Não
12573;Físico;;Não
12575;Físico;;Não
12576;Qoo10;13;Não
12577;Físico;;Não
12578;Lowe's;14;Não
12580;Físico;;Não
12581;Físico;;Não
12582;HomeDepot;6;Não
12583;Físico;;Não
12584;Físico;;Não
12585;Físico;;Não
12586;Físico;;Não
12587;Físico;;Não
12588;Físico;;Não
12589;Físico;;Não
12590;Físico;;Não
12591;Carrefour;10;Não
12592;Físico;;Não
12594;Físico;;Não
12596;Físico;;Sim
12597;Físico;;Não
12598;Físico;;Não
12599;Físico;;Não
12601;Físico;;Não
12602;Físico;;Não
12603;Físico;;Não
12605;Físico;;Não
12606;Físico;;Não
12607;Físico;;Não
12609;Kaola;14;Não
12610;Físico;;Não
12612;Físico;;Não
12615;Físico;;Não
12616;Físico;;Não
12617;Tesco;19;Não
12618;Físico;;Não
12620;Físico;;Não
12621;Tesco;19;Não
12622;Físico;;Não
12626;Físico;;Não
12627;Físico;;Não
12629;Físico;;Não
12631;HomeDepot;24;Sim
12633;Físico;;Não
12635;Físico;;Não
12636;Físico;;Não
12638;Físico;;Não
12639;Físico;;Não
12640;Físico;;Não
12643;Físico;;Não
12644;Físico;;Não
12645;Físico;;Não
12646;Físico;;Não
12647;Físico;;Não
12649;Qoo10;12;Não
12650;Les Mousquetaires;17;Não
12653;Físico;;Não
12654;Físico;;Não
12657;Físico;;Não
12658;Físico;;Não
12659;Físico;;Sim
12661;Aldi;13;Não
12663;Qoo10;20;Não
12664;Físico;;Não
12666;Físico;;Não
12669;Físico;;Não
12670;Físico;;Não
12671;Físico;;Não
12672;Físico;;Não
12675;Rewe;13;Não
12678;Físico;;Não
12679;Físico;;Não
12681;Físico;;Não
12682;Físico;;Não
12683;Etsy;27;Não
12684;Físico;;Não
12686;Físico;;Não
12687;Físico;;Não
12688;Físico;;Não
12689;Físico;;Não
12691;Les Mousquetaires;19;Sim
12699;Físico;;Não
12700;Físico;;Não
12701;Físico;;Não
12702;Físico;;Não
12703;Amazon;12;Não
12704;Físico;;Não
12705;Físico;;Não
12706;Físico;;Não
12707;Físico;;Não
12709;Físico;;Não
12711;Físico;;Não
12712;Físico;;Não
12713;Físico;;Não
12715;Físico;;Não
12716;Físico;;Não
12717;Físico;;Não
12721;Físico;;Não
12722;Carrefour;13;Não
12723;Físico;;Não
12724;Físico;;Não
12725;Físico;;Não
12726;Físico;;Não
12727;Físico;;Não
12728;Físico;;Sim
12731;Físico;;Não
12732;Físico;;Não
12733;Qoo10;8;Não
12734;Físico;;Não
12738;Físico;;Não
12739;Físico;;Não
12742;Físico;;Não
12743;Físico;;Não
12744;Físico;;Não
12746;Físico;;Não
12747;Físico;;Não
12748;Físico;;Não
12750;Lazada;3;Sim
12751;Físico;;Não
12752;Físico;;Não
12753;Schwarz;23;Não
12754;Físico;;Não
12755;Físico;;Não
12756;Físico;;Não
12757;Físico;;Não
12758;Físico;;Não
12760;Físico;;Não
12761;Alibaba;10;Não
12762;Físico;;Não
12763;Físico;;Não
12764;Físico;;Sim
12765;Físico;;Não
12766;Físico;;Sim
12767;Físico;;Não
12768;Físico;;Não
12770;Físico;;Não
12771;Físico;;Não
12773;Físico;;Não
12774;Lowe's;18;Não
12775;Rewe;10;Não
12778;Físico;;Não
12779;Físico;;Sim
12783;Físico;;Não
12785;Físico;;Não
12790;Físico;;Não
12791;Físico;;Não
12792;Físico;;Não
12793;Físico;;Não
12794;Físico;;Não
12797;Físico;;Não
12798;Físico;;Não
12800;Físico;;Sim
12801;Físico;;Não
12803;Amazon;8;Não
12804;Físico;;Não
12807;Alibaba;7;Não
12808;Kaola;9;Não
12809;Físico;;Não
12810;Físico;;Não
12811;Carrefour;10;Não
12812;Físico;;Não
12813;Físico;;Não
12815;Físico;;Não
12817;Físico;;Não
12818;Físico;;Não
12819;Físico;;Não
12823;Físico;;Não
12824;Físico;;Não
12826;Físico;;Sim
12833;Físico;;Sim
12834;Físico;;Não
12835;Físico;;Não
12837;Físico;;Não
12839;Físico;;Não
12840;Físico;;Não
12841;Físico;;Não
12842;Físico;;Sim
12844;Físico;;Não
12845;Físico;;Não
12847;Físico;;Não
12848;Físico;;Não
12850;Físico;;Não
12851;Físico;;Não
12853;Físico;;Não
12854;Físico;;Não
12855;Amazon;10;Não
12856;Físico;;Não
12857;Físico;;Não
12858;Físico;;Não
12859;Físico;;Sim
12860;Físico;;Não
12861;TaooMall;11;Não
12862;Físico;;Não
12864;Físico;;Não
12865;Físico;;Não
12866;Físico;;Não
12868;Físico;;Não
12869;Físico;;Não
12870;Físico;;Sim
12871;Físico;;Não
12872;Físico;;Não
12873;Físico;;Não
12876;Target;10;Não
12877;Físico;;Não
12880;Físico;;Não
12882;Físico;;Não
12883;Físico;;Não
12884;TaooMall;7;Sim
12886;Físico;;Não
12888;Físico;;Não
12889;Físico;;Não
12890;Físico;;Não
12891;Físico;;Não
12892;Físico;;Sim
12893;Físico;;Não
12894;Físico;;Não
12896;Físico;;Não
12897;Físico;;Não
12898;Amazon;11;Não
12899;Físico;;Não
12900;Físico;;Não
12901;Amazon;9;Não
12902;Físico;;Não
12904;Aldi;9;Não
12905;Craiglist;3;Não
12907;Físico;;Não
12908;Físico;;Não
12910;Físico;;Não
12912;Físico;;Não
12914;Físico;;Sim
12915;Lazada;8;Não
12916;Físico;;Não
12917;Físico;;Não
12920;Físico;;Não
12921;Físico;;Não
12922;Físico;;Não
12923;Físico;;Não
12924;Físico;;Sim
12925;Físico;;Não
12928;Físico;;Não
12929;Físico;;Não
12930;Físico;;Não
12932;Físico;;Não
12934;Físico;;Não
12935;BestBuy;9;Não
12936;Físico;;Não
12938;Físico;;Não
12939;Físico;;Não
12940;Físico;;Não
12941;Físico;;Sim
12943;Físico;;Não
12945;Físico;;Não
12946;Físico;;Não
12947;SnapDeal;9;Não
12948;Físico;;Não
12951;Físico;;Não
12952;Físico;;Não
12953;Físico;;Não
12954;Físico;;Não
12955;Físico;;Não
12959;TaooMall;7;Não
12960;Físico;;Não
12961;Físico;;Não
12962;Físico;;Não
12964;Aldi;12;Não
12965;Físico;;Não
12966;Físico;;Não
12968;GittiGidiyor;8;Não
12970;Físico;;Não
12971;Físico;;Não
12972;Tesco;15;Não
12973;Target;10;Não
12974;Físico;;Não
12976;Físico;;Não
12977;Físico;;Não
12978;Físico;;Não
12980;Físico;;Não
12982;Físico;;Não
12983;Físico;;Não
12984;Físico;;Não
12985;Schwarz;14;Não
12986;Físico;;Não
12987;Rewe;13;Não
12988;Físico;;Não
12991;Físico;;Não
12992;Físico;;Não
12994;Físico;;Não
12997;Físico;;Não
12998;Físico;;Não
12999;Amazon;8;Sim
13000;Físico;;Não
13002;Físico;;Não
13003;Físico;;Sim
13005;Físico;;Não
13008;Físico;;Não
13010;Físico;;Sim
13012;eBay;2;Não
13013;Físico;;Não
13014;AliExpress;4;Sim
13016;Físico;;Não
13017;Físico;;Não
13019;Físico;;Não
13021;Físico;;Não
13022;Físico;;Não
13023;Físico;;Não
13026;Físico;;Não
13027;Físico;;Sim
13028;Físico;;Não
13029;Craiglist;8;Não
13030;Físico;;Não
13031;Físico;;Não
13032;Físico;;Não
13033;Físico;;Não
13037;BestBuy;2;Não
13039;Físico;;Não
13041;Físico;;Sim
13042;Físico;;Não
13043;Físico;;Não
13044;Wish;9;Não
13046;SnapDeal;11;Não
13051;Físico;;Não
13052;Físico;;Não
13053;Físico;;Não
13055;Físico;;Não
13058;Físico;;Não
13059;Físico;;Não
13063;Físico;;Não
13064;Físico;;Não
13065;Físico;;Não
13066;Físico;;Não
13067;Rewe;10;Não
13068;Físico;;Não
13069;Edeka;28;Não
13072;Físico;;Não
13074;Físico;;Não
13075;Amazon;15;Não
13077;Físico;;Não
13079;Físico;;Não
13080;Físico;;Não
13081;Físico;;Sim
13082;HomeDepot;5;Não
13086;Físico;;Não
13087;Físico;;Não
13089;Físico;;Não
13090;Físico;;Não
13091;Físico;;Não
13092;Físico;;Não
13093;Físico;;Não
13094;Físico;;Sim
13095;Físico;;Não
13096;Físico;;Não
13097;Físico;;Não
13099;Schwarz;19;Não
13100;Físico;;Não
13103;Kaola;19;Não
13106;Físico;;Não
13107;Físico;;Não
13108;Físico;;Não
13109;Rewe;9;Não
13111;Físico;;Não
13112;Físico;;Não
13118;Físico;;Não
13119;Físico;;Não
13120;Físico;;Não
13121;Físico;;Não
13122;Aldi;10;Não
13123;Físico;;Não
13125;Flipkart;15;Não
13129;Físico;;Não
13130;Físico;;Não
13132;Físico;;Não
13133;Físico;;Não
13134;Físico;;Não
13136;Físico;;Não
13137;Físico;;Sim
13139;Físico;;Não
13141;Físico;;Não
13142;Físico;;Não
13143;Físico;;Não
13144;Físico;;Não
13146;Físico;;Não
13147;E.Leclerc;10;Não
13148;Físico;;Não
13149;Wish;9;Não
13151;Físico;;Não
13154;Físico;;Não
13155;Físico;;Não
13158;Físico;;Não
13160;Lazada;30;Não
13163;Físico;;Não
13164;Craiglist;6;Não
13166;Alibaba;6;Não
13167;Físico;;Não
13168;Físico;;Não
13169;Físico;;Não
13172;Físico;;Não
13173;Físico;;Não
13177;Físico;;Não
13178;Físico;;Sim
13179;Físico;;Não
13180;Físico;;Não
13181;Físico;;Não
13182;Físico;;Não
13183;Físico;;Sim
13184;Físico;;Não
13185;Físico;;Não
13188;Físico;;Não
13189;Físico;;Não
13190;Tesco;10;Não
13191;Físico;;Não
13192;Físico;;Não
13193;Físico;;Não
13194;Wish;12;Não
13196;Físico;;Não
13198;Físico;;Não
13199;Físico;;Não
13200;Físico;;Não
13203;Físico;;Não
13204;Físico;;Não
13205;Físico;;Não
13207;Físico;;Não
13209;Físico;;Sim
13210;Físico;;Não
13211;Físico;;Não
13213;Schwarz;21;Não
13214;Físico;;Não
13215;Físico;;Não
13216;Físico;;Não
13217;Físico;;Não
13219;Físico;;Sim
13222;Físico;;Não
13225;Físico;;Sim
13227;Físico;;Não
13228;E.Leclerc;8;Não
13229;Físico;;Não
13230;Físico;;Não
13231;Físico;;Não
13232;Físico;;Não
13233;Físico;;Não
13234;Físico;;Não
13235;Físico;;Não
13236;Físico;;Não
13237;Físico;;Não
13240;Físico;;Não
13241;Físico;;Não
13245;Físico;;Não
13247;Físico;;Não
13250;Físico;;Não
13251;Físico;;Não
13252;Qoo10;6;Não
13253;Carrefour;13;Não
13254;Físico;;Não
13256;Físico;;Não
13258;Físico;;Não
13259;Físico;;Não
13261;Físico;;Não
13262;Físico;;Não
13263;Físico;;Não
13265;Físico;;Não
13267;Físico;;Não
13268;Físico;;Não
13271;Qoo10;17;Não
13272;GittiGidiyor;9;Não
13274;Físico;;Não
13275;Físico;;Não
13276;Físico;;Não
13277;Físico;;Sim
13278;Físico;;Não
13279;Físico;;Sim
13280;Físico;;Não
13282;Físico;;Não
13283;Físico;;Não
13284;Físico;;Não
13285;Físico;;Não
13286;Físico;;Não
13287;Físico;;Sim
13290;Físico;;Não
13291;Físico;;Não
13293;Físico;;Não
13294;Físico;;Não
13295;Físico;;Não
13296;Físico;;Não
13297;Físico;;Não
13298;Físico;;Não
13299;Físico;;Não
13300;Físico;;Não
13301;Alibaba;5;Não
13302;Físico;;Não
13303;Schwarz;24;Não
13305;Físico;;Não
13306;Físico;;Não
13308;Físico;;Não
13309;Físico;;Não
13310;Físico;;Sim
13311;Físico;;Não
13312;Físico;;Não
13313;Físico;;Não
13314;Tesco;10;Não
13316;Físico;;Não
13317;Físico;;Não
13319;Físico;;Sim
13321;Físico;;Não
13323;Físico;;Não
13324;Físico;;Sim
13325;Físico;;Não
13326;Físico;;Não
13327;Físico;;Não
13328;Lazada;23;Não
13329;Físico;;Não
13330;Físico;;Sim
13332;Físico;;Não
13335;Físico;;Sim
13336;Físico;;Não
13337;Físico;;Não
13339;Físico;;Não
13340;Físico;;Não
13341;Físico;;Não
13342;Físico;;Não
13345;Físico;;Não
13347;Físico;;Não
13348;Físico;;Sim
13349;Físico;;Não
13351;Físico;;Não
13352;Físico;;Não
13355;Físico;;Não
13356;Físico;;Não
13358;Físico;;Sim
13359;Físico;;Não
13360;Físico;;Sim
13361;Físico;;Não
13362;Físico;;Não
13363;Físico;;Não
13364;Físico;;Não
13365;Físico;;Não
13366;Físico;;Não
13367;Físico;;Não
13368;Craiglist;9;Não
13370;Físico;;Não
13371;Físico;;Não
13372;Físico;;Não
13373;Físico;;Não
13374;Físico;;Não
13375;Físico;;Sim
13376;Físico;;Não
13377;Físico;;Não
13378;Físico;;Sim
13379;Físico;;Não
13381;Físico;;Não
13382;Físico;;Sim
13384;Físico;;Não
13386;Físico;;Não
13387;Físico;;Sim
13389;Físico;;Não
13391;Físico;;Não
13392;Físico;;Não
13393;Físico;;Sim
13395;Físico;;Não
13399;Walmart;17;Não
13402;Físico;;Não
13404;Físico;;Não
13405;Físico;;Não
13407;Físico;;Não
13409;Físico;;Sim
13410;Físico;;Não
13411;Físico;;Não
13412;Físico;;Não
13413;Físico;;Não
13414;Físico;;Não
13415;Físico;;Não
13416;Físico;;Não
13417;Físico;;Não
13418;Físico;;Não
13419;Físico;;Não
13420;Físico;;Sim
13421;Físico;;Sim
13422;Físico;;Não
13423;Físico;;Não
13424;Físico;;Sim
13425;Físico;;Não
13426;Físico;;Não
13427;Físico;;Não
13428;Físico;;Não
13429;Físico;;Não
13430;Físico;;Não
13432;Físico;;Não
13433;Físico;;Não
13434;Wish;12;Não
13435;Físico;;Não
13436;Físico;;Sim
13437;Físico;;Não
13438;Físico;;Não
13439;Físico;;Não
13440;Físico;;Não
13442;Físico;;Não
13443;Craiglist;8;Não
13444;Físico;;Não
13446;Físico;;Sim
13448;Físico;;Sim
13449;Etsy;24;Não
13450;Físico;;Não
13451;Físico;;Não
13453;Físico;;Não
13454;SnapDeal;12;Não
13455;Físico;;Não
13457;Físico;;Não
13460;Físico;;Sim
13463;Físico;;Não
13465;Físico;;Não
13468;Kaola;17;Não
13469;Físico;;Não
13472;Físico;;Não
13473;Físico;;Não
13474;Físico;;Não
13475;Físico;;Não
13476;Físico;;Não
13477;Físico;;Sim
13479;Físico;;Não
13480;Físico;;Não
13482;SnapDeal;10;Não
13483;Kaola;19;Não
13484;Físico;;Não
13485;Físico;;Não
13488;Lowe's;17;Sim
13489;Físico;;Não
13492;Físico;;Sim
13494;Físico;;Não
13495;Físico;;Não
13496;Qoo10;20;Sim
13497;Físico;;Não
13498;Físico;;Não
13499;Físico;;Não
13500;Físico;;Não
13501;Edeka;19;Não
13502;Físico;;Não
13503;Físico;;Não
13504;E.Leclerc;13;Não
13505;Schwarz;30;Não
13506;Físico;;Não
13508;Físico;;Não
13510;Físico;;Não
13511;Físico;;Não
13512;Físico;;Não
13513;Físico;;Não
13514;Físico;;Não
13517;Físico;;Não
13518;Físico;;Não
13521;Físico;;Não
13522;Físico;;Não
13527;AliExpress;4;Não
13528;Físico;;Não
13529;Físico;;Não
13531;Craiglist;5;Não
13532;Físico;;Não
13533;Físico;;Não
13534;Físico;;Não
13535;Físico;;Sim
13536;Físico;;Não
13539;Físico;;Não
13540;E.Leclerc;13;Não
13541;Físico;;Não
13542;Amazon;15;Não
13543;Físico;;Não
13545;Físico;;Não
13546;Físico;;Não
13548;Físico;;Não
13551;Físico;;Não
13552;Físico;;Não
13553;Físico;;Não
13554;HomeDepot;8;Não
13555;Físico;;Não
13556;Físico;;Não
13557;Físico;;Não
13558;Tesco;11;Não
13559;Físico;;Não
13560;Físico;;Não
13561;Wish;11;Não
13562;Físico;;Não
13563;E.Leclerc;17;Não
13566;Físico;;Não
13567;Físico;;Não
13568;Alibaba;6;Não
13569;Físico;;Não
13570;Físico;;Não
13571;Físico;;Não
13574;Físico;;Não
13575;Físico;;Não
13576;Físico;;Não
13578;Etsy;27;Não
13580;Físico;;Não
13581;Físico;;Não
13582;Físico;;Não
13583;Craiglist;7;Não
13584;Físico;;Não
13585;Físico;;Não
13586;Físico;;Não
13587;Tesco;10;Não
13590;Físico;;Não
13593;Flipkart;13;Não
13595;Físico;;Não
13596;Físico;;Não
13597;Físico;;Não
13601;Físico;;Não
13603;Físico;;Não
13604;Físico;;Não
13605;Físico;;Não
13606;Físico;;Não
13607;Físico;;Não
13608;Schwarz;13;Não
13609;Físico;;Não
13611;Físico;;Não
13613;Físico;;Sim
13615;Físico;;Não
13617;Físico;;Não
13618;Físico;;Não
13619;Físico;;Não
13620;Físico;;Não
13622;Físico;;Não
13623;Qoo10;17;Não
13625;Físico;;Não
13626;Físico;;Não
13627;Les Mousquetaires;13;Não
13628;Físico;;Não
13629;Físico;;Sim
13630;Físico;;Não
13631;Físico;;Não
13633;Físico;;Não
13634;Físico;;Não
13635;Físico;;Não
13637;Físico;;Não
13639;GittiGidiyor;13;Não
13642;Físico;;Não
13643;Físico;;Não
13645;Físico;;Não
13647;Físico;;Não
13648;Físico;;Não
13649;Físico;;Não
13650;Físico;;Não
13651;Físico;;Não
13652;Físico;;Não
13653;Físico;;Não
13656;Físico;;Não
13657;Físico;;Não
13658;Físico;;Sim
13659;Rakuten;8;Não
13660;Físico;;Não
13661;Target;11;Não
13665;Físico;;Não
13667;Físico;;Não
13668;Físico;;Não
13669;Físico;;Não
13670;Físico;;Não
13671;Físico;;Não
13673;Físico;;Não
